condition,max_i_minus_it,mean_i_minus_it,min_i_minus_it,n,split,top_i_rate,top_it_rate
bundle_patch_random_top33_seed240524_k12_020,-0.515625,-0.515625,-0.515625,1,harmful,0.0,1.0
bundle_patch_random_top33_seed240524_k12_021,-3.96875,-3.96875,-3.96875,1,benign,0.0,0.0
bundle_patch_random_top33_seed240524_k12_021,-0.578125,-0.578125,-0.578125,1,harmful,0.0,1.0
bundle_patch_random_top33_seed240524_k12_022,-3.96875,-3.96875,-3.96875,1,benign,0.0,0.0
bundle_patch_random_top33_seed240524_k12_022,-0.5,-0.5,-0.5,1,harmful,0.0,1.0
bundle_patch_random_top33_seed240524_k12_023,-3.96875,-3.96875,-3.96875,1,benign,0.0,0.0
bundle_patch_random_top33_seed240524_k12_023,-0.078125,-0.078125,-0.078125,1,harmful,0.0,1.0
bundle_patch_random_top33_seed240524_k12_024,-3.953125,-3.953125,-3.953125,1,benign,0.0,0.0
bundle_patch_random_top33_seed240524_k12_024,-0.109375,-0.109375,-0.109375,1,harmful,0.0,1.0
bundle_patch_random_top33_seed240524_k12_025,-3.96875,-3.96875,-3.96875,1,benign,0.0,0.0
bundle_patch_random_top33_seed240524_k12_025,-0.5625,-0.5625,-0.5625,1,harmful,0.0,1.0
bundle_patch_random_top33_seed240524_k12_026,-3.9765625,-3.9765625,-3.9765625,1,benign,0.0,0.0
bundle_patch_random_top33_seed240524_k12_026,-0.578125,-0.578125,-0.578125,1,harmful,0.0,1.0
bundle_patch_random_top33_seed240524_k12_027,-3.9453125,-3.9453125,-3.9453125,1,benign,0.0,0.0
bundle_patch_random_top33_seed240524_k12_027,-0.515625,-0.515625,-0.515625,1,harmful,0.0,1.0
bundle_patch_random_top33_seed240524_k12_028,-3.9609375,-3.9609375,-3.9609375,1,benign,0.0,0.0
bundle_patch_random_top33_seed240524_k12_028,-0.578125,-0.578125,-0.578125,1,harmful,0.0,1.0
bundle_patch_random_top33_seed240524_k12_029,-3.96875,-3.96875,-3.96875,1,benign,0.0,0.0
bundle_patch_random_top33_seed240524_k12_029,-0.140625,-0.140625,-0.140625,1,harmful,0.0,1.0
bundle_patch_random_top33_seed240524_k12_030,-3.9765625,-3.9765625,-3.9765625,1,benign,0.0,0.0
bundle_patch_random_top33_seed240524_k12_030,-0.09375,-0.09375,-0.09375,1,harmful,0.0,1.0
bundle_patch_random_top33_seed240524_k12_031,-3.9765625,-3.9765625,-3.9765625,1,benign,0.0,0.0
bundle_patch_random_top33_seed240524_k12_031,-0.53125,-0.53125,-0.53125,1,harmful,0.0,1.0
bundle_patch_random_top33_seed240524_k12_032,-3.9765625,-3.9765625,-3.9765625,1,benign,0.0,0.0
bundle_patch_random_top33_seed240524_k12_032,-0.5,-0.5,-0.5,1,harmful,0.0,1.0
bundle_patch_random_top33_seed240524_k12_033,-3.953125,-3.953125,-3.953125,1,benign,0.0,0.0
bundle_patch_random_top33_seed240524_k12_033,-0.5625,-0.5625,-0.5625,1,harmful,0.0,1.0
bundle_patch_random_top33_seed240524_k12_034,-3.953125,-3.953125,-3.953125,1,benign,0.0,0.0
bundle_patch_random_top33_seed240524_k12_034,-0.0625,-0.0625,-0.0625,1,harmful,0.0,1.0
bundle_patch_random_top33_seed240524_k12_035,-3.96875,-3.96875,-3.96875,1,benign,0.0,0.0
bundle_patch_random_top33_seed240524_k12_035,-0.5,-0.5,-0.5,1,harmful,0.0,1.0
bundle_patch_random_top33_seed240524_k12_036,-3.96875,-3.96875,-3.96875,1,benign,0.0,0.0
bundle_patch_random_top33_seed240524_k12_036,-0.125,-0.125,-0.125,1,harmful,0.0,1.0
bundle_patch_random_top33_seed240524_k12_037,-3.9765625,-3.9765625,-3.9765625,1,benign,0.0,0.0
bundle_patch_random_top33_seed240524_k12_037,-0.15625,-0.15625,-0.15625,1,harmful,0.0,1.0
bundle_patch_random_top33_seed240524_k12_038,-3.96875,-3.96875,-3.96875,1,benign,0.0,0.0
bundle_patch_random_top33_seed240524_k12_038,-0.578125,-0.578125,-0.578125,1,harmful,0.0,1.0
bundle_patch_random_top33_seed240524_k12_039,-3.953125,-3.953125,-3.953125,1,benign,0.0,0.0
bundle_patch_random_top33_seed240524_k12_039,-0.0625,-0.0625,-0.0625,1,harmful,0.0,1.0
bundle_patch_random_top33_seed240524_k12_040,-3.953125,-3.953125,-3.953125,1,benign,0.0,0.0
bundle_patch_random_top33_seed240524_k12_040,-0.140625,-0.140625,-0.140625,1,harmful,0.0,1.0
bundle_patch_random_top33_seed240524_k12_041,-3.96875,-3.96875,-3.96875,1,benign,0.0,0.0
bundle_patch_random_top33_seed240524_k12_041,-0.078125,-0.078125,-0.078125,1,harmful,0.0,1.0
bundle_patch_random_top33_seed240524_k12_042,-3.96875,-3.96875,-3.96875,1,benign,0.0,0.0
bundle_patch_random_top33_seed240524_k12_042,-0.0625,-0.0625,-0.0625,1,harmful,0.0,1.0
bundle_patch_random_top33_seed240524_k12_043,-3.953125,-3.953125,-3.953125,1,benign,0.0,0.0
bundle_patch_random_top33_seed240524_k12_043,-0.46875,-0.46875,-0.46875,1,harmful,0.0,1.0
bundle_patch_random_top33_seed240524_k12_044,-3.9765625,-3.9765625,-3.9765625,1,benign,0.0,0.0
bundle_patch_random_top33_seed240524_k12_044,-0.5,-0.5,-0.5,1,harmful,0.0,1.0
bundle_patch_random_top33_seed240524_k12_045,-3.96875,-3.96875,-3.96875,1,benign,0.0,0.0
bundle_patch_random_top33_seed240524_k12_045,-0.15625,-0.15625,-0.15625,1,harmful,0.0,1.0
bundle_patch_random_top33_seed240524_k12_046,-3.953125,-3.953125,-3.953125,1,benign,0.0,0.0
bundle_patch_random_top33_seed240524_k12_046,-0.5,-0.5,-0.5,1,harmful,0.0,1.0
bundle_patch_random_top33_seed240524_k12_047,-3.96875,-3.96875,-3.96875,1,benign,0.0,0.0
bundle_patch_random_top33_seed240524_k12_047,-0.484375,-0.484375,-0.484375,1,harmful,0.0,1.0
bundle_patch_random_top33_seed240524_k12_048,-3.9609375,-3.9609375,-3.9609375,1,benign,0.0,0.0
bundle_patch_random_top33_seed240524_k12_048,-0.46875,-0.46875,-0.46875,1,harmful,0.0,1.0
bundle_patch_random_top33_seed240524_k12_049,-3.9453125,-3.9453125,-3.9453125,1,benign,0.0,0.0
bundle_patch_random_top33_seed240524_k12_049,-0.578125,-0.578125,-0.578125,1,harmful,0.0,1.0
bundle_patch_random_top33_seed240524_k12_050,-3.96875,-3.96875,-3.96875,1,benign,0.0,0.0
bundle_patch_random_top33_seed240524_k12_050,-0.59375,-0.59375,-0.59375,1,harmful,0.0,1.0
bundle_patch_random_top33_seed240524_k12_051,-3.9765625,-3.9765625,-3.9765625,1,benign,0.0,0.0
bundle_patch_random_top33_seed240524_k12_051,-0.484375,-0.484375,-0.484375,1,harmful,0.0,1.0
bundle_patch_random_top33_seed240524_k12_052,-3.96875,-3.96875,-3.96875,1,benign,0.0,0.0
bundle_patch_random_top33_seed240524_k12_052,-0.5625,-0.5625,-0.5625,1,harmful,0.0,1.0
bundle_patch_random_top33_seed240524_k12_053,-3.9765625,-3.9765625,-3.9765625,1,benign,0.0,0.0
bundle_patch_random_top33_seed240524_k12_053,-0.125,-0.125,-0.125,1,harmful,0.0,1.0
bundle_patch_random_top33_seed240524_k12_054,-3.96875,-3.96875,-3.96875,1,benign,0.0,0.0
bundle_patch_random_top33_seed240524_k12_054,-0.515625,-0.515625,-0.515625,1,harmful,0.0,1.0
bundle_patch_random_top33_seed240524_k12_055,-3.9453125,-3.9453125,-3.9453125,1,benign,0.0,0.0
bundle_patch_random_top33_seed240524_k12_055,-0.125,-0.125,-0.125,1,harmful,0.0,1.0
bundle_patch_random_top33_seed240524_k12_056,-3.9765625,-3.9765625,-3.9765625,1,benign,0.0,0.0
bundle_patch_random_top33_seed240524_k12_056,-0.15625,-0.15625,-0.15625,1,harmful,0.0,1.0
bundle_patch_random_top33_seed240524_k12_057,-3.96875,-3.96875,-3.96875,1,benign,0.0,0.0
bundle_patch_random_top33_seed240524_k12_057,-0.59375,-0.59375,-0.59375,1,harmful,0.0,1.0
bundle_patch_random_top33_seed240524_k12_058,-3.9765625,-3.9765625,-3.9765625,1,benign,0.0,0.0
bundle_patch_random_top33_seed240524_k12_058,-0.546875,-0.546875,-0.546875,1,harmful,0.0,1.0
bundle_patch_random_top33_seed240524_k12_059,-3.9609375,-3.9609375,-3.9609375,1,benign,0.0,0.0
bundle_patch_random_top33_seed240524_k12_059,-0.546875,-0.546875,-0.546875,1,harmful,0.0,1.0
bundle_patch_random_top33_seed240524_k12_060,-3.96875,-3.96875,-3.96875,1,benign,0.0,0.0
bundle_patch_random_top33_seed240524_k12_060,-0.125,-0.125,-0.125,1,harmful,0.0,1.0
bundle_patch_random_top33_seed240524_k12_061,-3.96875,-3.96875,-3.96875,1,benign,0.0,0.0
bundle_patch_random_top33_seed240524_k12_061,-0.140625,-0.140625,-0.140625,1,harmful,0.0,1.0
bundle_patch_random_top33_seed240524_k12_062,-3.953125,-3.953125,-3.953125,1,benign,0.0,0.0
bundle_patch_random_top33_seed240524_k12_062,-0.09375,-0.09375,-0.09375,1,harmful,0.0,1.0
bundle_patch_random_top33_seed240524_k12_063,-3.96875,-3.96875,-3.96875,1,benign,0.0,0.0
bundle_patch_random_top33_seed240524_k12_063,-0.5,-0.5,-0.5,1,harmful,0.0,1.0
bundle_patch_random_top33_seed240524_k12_064,-3.9765625,-3.9765625,-3.9765625,1,benign,0.0,0.0
bundle_patch_random_top33_seed240524_k12_064,-0.46875,-0.46875,-0.46875,1,harmful,0.0,1.0
bundle_patch_random_top33_seed240524_k12_065,-3.9765625,-3.9765625,-3.9765625,1,benign,0.0,0.0
bundle_patch_random_top33_seed240524_k12_065,-0.5,-0.5,-0.5,1,harmful,0.0,1.0
bundle_patch_random_top33_seed240524_k12_066,-3.953125,-3.953125,-3.953125,1,benign,0.0,0.0
bundle_patch_random_top33_seed240524_k12_066,-0.140625,-0.140625,-0.140625,1,harmful,0.0,1.0
bundle_patch_random_top33_seed240524_k12_067,-3.9765625,-3.9765625,-3.9765625,1,benign,0.0,0.0
bundle_patch_random_top33_seed240524_k12_067,-0.578125,-0.578125,-0.578125,1,harmful,0.0,1.0
bundle_patch_random_top33_seed240524_k12_068,-3.953125,-3.953125,-3.953125,1,benign,0.0,0.0
bundle_patch_random_top33_seed240524_k12_068,-0.578125,-0.578125,-0.578125,1,harmful,0.0,1.0
bundle_patch_random_top33_seed240524_k12_069,-3.96875,-3.96875,-3.96875,1,benign,0.0,0.0
bundle_patch_random_top33_seed240524_k12_069,-0.109375,-0.109375,-0.109375,1,harmful,0.0,1.0
bundle_patch_random_top33_seed240524_k12_070,-3.953125,-3.953125,-3.953125,1,benign,0.0,0.0
bundle_patch_random_top33_seed240524_k12_070,-0.578125,-0.578125,-0.578125,1,harmful,0.0,1.0
bundle_patch_random_top33_seed240524_k12_071,-3.96875,-3.96875,-3.96875,1,benign,0.0,0.0
bundle_patch_random_top33_seed240524_k12_071,-0.09375,-0.09375,-0.09375,1,harmful,0.0,1.0
bundle_patch_random_top33_seed240524_k12_072,-3.9765625,-3.9765625,-3.9765625,1,benign,0.0,0.0
bundle_patch_random_top33_seed240524_k12_072,-0.109375,-0.109375,-0.109375,1,harmful,0.0,1.0
bundle_patch_random_top33_seed240524_k12_073,-3.96875,-3.96875,-3.96875,1,benign,0.0,0.0
bundle_patch_random_top33_seed240524_k12_073,-0.0625,-0.0625,-0.0625,1,harmful,0.0,1.0
bundle_patch_random_top33_seed240524_k12_074,-3.9609375,-3.9609375,-3.9609375,1,benign,0.0,0.0
bundle_patch_random_top33_seed240524_k12_074,-0.15625,-0.15625,-0.15625,1,harmful,0.0,1.0
bundle_patch_random_top33_seed240524_k12_075,-3.96875,-3.96875,-3.96875,1,benign,0.0,0.0
bundle_patch_random_top33_seed240524_k12_075,-0.546875,-0.546875,-0.546875,1,harmful,0.0,1.0
bundle_patch_random_top33_seed240524_k12_076,-3.9765625,-3.9765625,-3.9765625,1,benign,0.0,0.0
bundle_patch_random_top33_seed240524_k12_076,-0.125,-0.125,-0.125,1,harmful,0.0,1.0
bundle_patch_random_top33_seed240524_k12_077,-3.96875,-3.96875,-3.96875,1,benign,0.0,0.0
bundle_patch_random_top33_seed240524_k12_077,-0.109375,-0.109375,-0.109375,1,harmful,0.0,1.0
bundle_patch_random_top33_seed240524_k12_078,-3.953125,-3.953125,-3.953125,1,benign,0.0,0.0
bundle_patch_random_top33_seed240524_k12_078,-0.109375,-0.109375,-0.109375,1,harmful,0.0,1.0
bundle_patch_random_top33_seed240524_k12_079,-3.96875,-3.96875,-3.96875,1,benign,0.0,0.0
bundle_patch_random_top33_seed240524_k12_079,-0.140625,-0.140625,-0.140625,1,harmful,0.0,1.0
bundle_patch_random_top33_seed240524_k12_080,-3.9765625,-3.9765625,-3.9765625,1,benign,0.0,0.0
bundle_patch_random_top33_seed240524_k12_080,-0.109375,-0.109375,-0.109375,1,harmful,0.0,1.0
bundle_patch_random_top33_seed240524_k12_081,-3.953125,-3.953125,-3.953125,1,benign,0.0,0.0
bundle_patch_random_top33_seed240524_k12_081,-0.578125,-0.578125,-0.578125,1,harmful,0.0,1.0
bundle_patch_random_top33_seed240524_k12_082,-3.96875,-3.96875,-3.96875,1,benign,0.0,0.0
bundle_patch_random_top33_seed240524_k12_082,-0.59375,-0.59375,-0.59375,1,harmful,0.0,1.0
bundle_patch_random_top33_seed240524_k12_083,-3.953125,-3.953125,-3.953125,1,benign,0.0,0.0
bundle_patch_random_top33_seed240524_k12_083,-0.5625,-0.5625,-0.5625,1,harmful,0.0,1.0
bundle_patch_random_top33_seed240524_k12_084,-3.984375,-3.984375,-3.984375,1,benign,0.0,0.0
bundle_patch_random_top33_seed240524_k12_084,-0.109375,-0.109375,-0.109375,1,harmful,0.0,1.0
bundle_patch_random_top33_seed240524_k12_085,-3.96875,-3.96875,-3.96875,1,benign,0.0,0.0
bundle_patch_random_top33_seed240524_k12_085,-0.515625,-0.515625,-0.515625,1,harmful,0.0,1.0
bundle_patch_random_top33_seed240524_k12_086,-3.96875,-3.96875,-3.96875,1,benign,0.0,0.0
bundle_patch_random_top33_seed240524_k12_086,-0.140625,-0.140625,-0.140625,1,harmful,0.0,1.0
bundle_patch_random_top33_seed240524_k12_087,-3.953125,-3.953125,-3.953125,1,benign,0.0,0.0
bundle_patch_random_top33_seed240524_k12_087,-0.046875,-0.046875,-0.046875,1,harmful,0.0,1.0
bundle_patch_random_top33_seed240524_k12_088,-3.9765625,-3.9765625,-3.9765625,1,benign,0.0,0.0
bundle_patch_random_top33_seed240524_k12_088,-0.15625,-0.15625,-0.15625,1,harmful,0.0,1.0
bundle_patch_random_top33_seed240524_k12_089,-3.9765625,-3.9765625,-3.9765625,1,benign,0.0,0.0
bundle_patch_random_top33_seed240524_k12_089,-0.625,-0.625,-0.625,1,harmful,0.0,1.0
bundle_patch_random_top33_seed240524_k12_090,-3.9765625,-3.9765625,-3.9765625,1,benign,0.0,0.0
bundle_patch_random_top33_seed240524_k12_090,-0.59375,-0.59375,-0.59375,1,harmful,0.0,1.0
bundle_patch_random_top33_seed240524_k12_091,-3.96875,-3.96875,-3.96875,1,benign,0.0,0.0
bundle_patch_random_top33_seed240524_k12_091,-0.546875,-0.546875,-0.546875,1,harmful,0.0,1.0
bundle_patch_random_top33_seed240524_k12_092,-3.96875,-3.96875,-3.96875,1,benign,0.0,0.0
bundle_patch_random_top33_seed240524_k12_092,-0.09375,-0.09375,-0.09375,1,harmful,0.0,1.0
bundle_patch_random_top33_seed240524_k12_093,-3.9609375,-3.9609375,-3.9609375,1,benign,0.0,0.0
bundle_patch_random_top33_seed240524_k12_093,-0.109375,-0.109375,-0.109375,1,harmful,0.0,1.0
bundle_patch_random_top33_seed240524_k12_094,-3.96875,-3.96875,-3.96875,1,benign,0.0,0.0
bundle_patch_random_top33_seed240524_k12_094,-0.09375,-0.09375,-0.09375,1,harmful,0.0,1.0
bundle_patch_random_top33_seed240524_k12_095,-3.9765625,-3.9765625,-3.9765625,1,benign,0.0,0.0
bundle_patch_random_top33_seed240524_k12_095,-0.546875,-0.546875,-0.546875,1,harmful,0.0,1.0
bundle_patch_random_top33_seed240524_k12_096,-3.96875,-3.96875,-3.96875,1,benign,0.0,0.0
bundle_patch_random_top33_seed240524_k12_096,-0.53125,-0.53125,-0.53125,1,harmful,0.0,1.0
bundle_patch_random_top33_seed240524_k12_097,-3.96875,-3.96875,-3.96875,1,benign,0.0,0.0
bundle_patch_random_top33_seed240524_k12_097,-0.5625,-0.5625,-0.5625,1,harmful,0.0,1.0
bundle_patch_random_top33_seed240524_k12_098,-3.953125,-3.953125,-3.953125,1,benign,0.0,0.0
bundle_patch_random_top33_seed240524_k12_098,-0.46875,-0.46875,-0.46875,1,harmful,0.0,1.0
bundle_patch_random_top33_seed240524_k12_099,-3.96875,-3.96875,-3.96875,1,benign,0.0,0.0
bundle_patch_random_top33_seed240524_k12_099,-0.078125,-0.078125,-0.078125,1,harmful,0.0,1.0
bundle_patch_random_top33_seed240524_k12_100,-3.96875,-3.96875,-3.96875,1,benign,0.0,0.0
bundle_patch_random_top33_seed240524_k12_100,-0.59375,-0.59375,-0.59375,1,harmful,0.0,1.0
bundle_patch_random_top33_seed240524_k12_101,-3.9453125,-3.9453125,-3.9453125,1,benign,0.0,0.0
bundle_patch_random_top33_seed240524_k12_101,-0.546875,-0.546875,-0.546875,1,harmful,0.0,1.0
bundle_patch_random_top33_seed240524_k12_102,-3.953125,-3.953125,-3.953125,1,benign,0.0,0.0
bundle_patch_random_top33_seed240524_k12_102,-0.484375,-0.484375,-0.484375,1,harmful,0.0,1.0
bundle_patch_random_top33_seed240524_k12_103,-3.96875,-3.96875,-3.96875,1,benign,0.0,0.0
bundle_patch_random_top33_seed240524_k12_103,-0.125,-0.125,-0.125,1,harmful,0.0,1.0
bundle_patch_random_top33_seed240524_k12_104,-3.96875,-3.96875,-3.96875,1,benign,0.0,0.0
bundle_patch_random_top33_seed240524_k12_104,-0.578125,-0.578125,-0.578125,1,harmful,0.0,1.0
bundle_patch_random_top33_seed240524_k12_105,-3.96875,-3.96875,-3.96875,1,benign,0.0,0.0
bundle_patch_random_top33_seed240524_k12_105,-0.078125,-0.078125,-0.078125,1,harmful,0.0,1.0
bundle_patch_random_top33_seed240524_k12_106,-3.9765625,-3.9765625,-3.9765625,1,benign,0.0,0.0
bundle_patch_random_top33_seed240524_k12_106,-0.578125,-0.578125,-0.578125,1,harmful,0.0,1.0
bundle_patch_random_top33_seed240524_k12_107,-3.9765625,-3.9765625,-3.9765625,1,benign,0.0,0.0
bundle_patch_random_top33_seed240524_k12_107,-0.5625,-0.5625,-0.5625,1,harmful,0.0,1.0
bundle_patch_random_top33_seed240524_k12_108,-3.9765625,-3.9765625,-3.9765625,1,benign,0.0,0.0
bundle_patch_random_top33_seed240524_k12_108,-0.53125,-0.53125,-0.53125,1,harmful,0.0,1.0
bundle_patch_random_top33_seed240524_k12_109,-3.9765625,-3.9765625,-3.9765625,1,benign,0.0,0.0
bundle_patch_random_top33_seed240524_k12_109,-0.171875,-0.171875,-0.171875,1,harmful,0.0,1.0
bundle_patch_random_top33_seed240524_k12_110,-3.96875,-3.96875,-3.96875,1,benign,0.0,0.0
bundle_patch_random_top33_seed240524_k12_110,-0.5625,-0.5625,-0.5625,1,harmful,0.0,1.0
bundle_patch_random_top33_seed240524_k12_111,-3.9765625,-3.9765625,-3.9765625,1,benign,0.0,0.0
bundle_patch_random_top33_seed240524_k12_111,-0.484375,-0.484375,-0.484375,1,harmful,0.0,1.0
bundle_patch_random_top33_seed240524_k12_112,-3.96875,-3.96875,-3.96875,1,benign,0.0,0.0
bundle_patch_random_top33_seed240524_k12_112,-0.109375,-0.109375,-0.109375,1,harmful,0.0,1.0
bundle_patch_random_top33_seed240524_k12_113,-3.9765625,-3.9765625,-3.9765625,1,benign,0.0,0.0
bundle_patch_random_top33_seed240524_k12_113,-0.515625,-0.515625,-0.515625,1,harmful,0.0,1.0
bundle_patch_random_top33_seed240524_k12_114,-3.953125,-3.953125,-3.953125,1,benign,0.0,0.0
bundle_patch_random_top33_seed240524_k12_114,-0.125,-0.125,-0.125,1,harmful,0.0,1.0
bundle_patch_random_top33_seed240524_k12_115,-3.96875,-3.96875,-3.96875,1,benign,0.0,0.0
bundle_patch_random_top33_seed240524_k12_115,-0.53125,-0.53125,-0.53125,1,harmful,0.0,1.0
bundle_patch_random_top33_seed240524_k12_116,-3.96875,-3.96875,-3.96875,1,benign,0.0,0.0
bundle_patch_random_top33_seed240524_k12_116,-0.5625,-0.5625,-0.5625,1,harmful,0.0,1.0
bundle_patch_random_top33_seed240524_k12_117,-3.96875,-3.96875,-3.96875,1,benign,0.0,0.0
bundle_patch_random_top33_seed240524_k12_117,-0.53125,-0.53125,-0.53125,1,harmful,0.0,1.0
bundle_patch_random_top33_seed240524_k12_118,-3.9453125,-3.9453125,-3.9453125,1,benign,0.0,0.0
bundle_patch_random_top33_seed240524_k12_118,-0.578125,-0.578125,-0.578125,1,harmful,0.0,1.0
bundle_patch_random_top33_seed240524_k12_119,-3.96875,-3.96875,-3.96875,1,benign,0.0,0.0
bundle_patch_random_top33_seed240524_k12_119,-0.578125,-0.578125,-0.578125,1,harmful,0.0,1.0
bundle_patch_random_top33_seed240524_k12_120,-3.96875,-3.96875,-3.96875,1,benign,0.0,0.0
bundle_patch_random_top33_seed240524_k12_120,-0.125,-0.125,-0.125,1,harmful,0.0,1.0
bundle_patch_random_top33_seed240524_k12_121,-3.96875,-3.96875,-3.96875,1,benign,0.0,0.0
bundle_patch_random_top33_seed240524_k12_121,-0.078125,-0.078125,-0.078125,1,harmful,0.0,1.0
bundle_patch_random_top33_seed240524_k12_122,-3.96875,-3.96875,-3.96875,1,benign,0.0,0.0
bundle_patch_random_top33_seed240524_k12_122,-0.5,-0.5,-0.5,1,harmful,0.0,1.0
bundle_patch_random_top33_seed240524_k12_123,-3.96875,-3.96875,-3.96875,1,benign,0.0,0.0
bundle_patch_random_top33_seed240524_k12_123,-0.484375,-0.484375,-0.484375,1,harmful,0.0,1.0
bundle_patch_random_top33_seed240524_k12_124,-3.96875,-3.96875,-3.96875,1,benign,0.0,0.0
bundle_patch_random_top33_seed240524_k12_124,-0.515625,-0.515625,-0.515625,1,harmful,0.0,1.0
bundle_patch_random_top33_seed240524_k12_125,-3.9765625,-3.9765625,-3.9765625,1,benign,0.0,0.0
bundle_patch_random_top33_seed240524_k12_125,-0.546875,-0.546875,-0.546875,1,harmful,0.0,1.0
bundle_patch_random_top33_seed240524_k12_126,-3.953125,-3.953125,-3.953125,1,benign,0.0,0.0
bundle_patch_random_top33_seed240524_k12_126,-0.125,-0.125,-0.125,1,harmful,0.0,1.0
bundle_patch_random_top33_seed240524_k12_127,-3.96875,-3.96875,-3.96875,1,benign,0.0,0.0
bundle_patch_random_top33_seed240524_k12_127,-0.5625,-0.5625,-0.5625,1,harmful,0.0,1.0
bundle_patch_random_top33_seed240524_k12_128,-3.96875,-3.96875,-3.96875,1,benign,0.0,0.0
bundle_patch_random_top33_seed240524_k12_128,-0.046875,-0.046875,-0.046875,1,harmful,0.0,1.0
bundle_patch_random_top33_seed240524_k12_129,-3.9765625,-3.9765625,-3.9765625,1,benign,0.0,0.0
bundle_patch_random_top33_seed240524_k12_129,-0.109375,-0.109375,-0.109375,1,harmful,0.0,1.0
