condition,max_i_minus_it,mean_i_minus_it,min_i_minus_it,n,split,top_i_rate,top_it_rate
bundle_patch_random_top33_seed240525_k11_130,-3.9609375,-3.9609375,-3.9609375,1,benign,0.0,0.0
bundle_patch_random_top33_seed240525_k11_130,-0.0625,-0.0625,-0.0625,1,harmful,0.0,1.0
bundle_patch_random_top33_seed240525_k11_131,-3.953125,-3.953125,-3.953125,1,benign,0.0,0.0
bundle_patch_random_top33_seed240525_k11_131,-0.5625,-0.5625,-0.5625,1,harmful,0.0,1.0
bundle_patch_random_top33_seed240525_k11_132,-3.96875,-3.96875,-3.96875,1,benign,0.0,0.0
bundle_patch_random_top33_seed240525_k11_132,-0.171875,-0.171875,-0.171875,1,harmful,0.0,1.0
bundle_patch_random_top33_seed240525_k11_133,-3.9453125,-3.9453125,-3.9453125,1,benign,0.0,0.0
bundle_patch_random_top33_seed240525_k11_133,-0.5625,-0.5625,-0.5625,1,harmful,0.0,1.0
bundle_patch_random_top33_seed240525_k11_134,-3.9609375,-3.9609375,-3.9609375,1,benign,0.0,0.0
bundle_patch_random_top33_seed240525_k11_134,-0.578125,-0.578125,-0.578125,1,harmful,0.0,1.0
bundle_patch_random_top33_seed240525_k11_135,-3.9765625,-3.9765625,-3.9765625,1,benign,0.0,0.0
bundle_patch_random_top33_seed240525_k11_135,-0.515625,-0.515625,-0.515625,1,harmful,0.0,1.0
bundle_patch_random_top33_seed240525_k11_136,-3.96875,-3.96875,-3.96875,1,benign,0.0,0.0
bundle_patch_random_top33_seed240525_k11_136,-0.546875,-0.546875,-0.546875,1,harmful,0.0,1.0
bundle_patch_random_top33_seed240525_k11_137,-3.96875,-3.96875,-3.96875,1,benign,0.0,0.0
bundle_patch_random_top33_seed240525_k11_137,-0.15625,-0.15625,-0.15625,1,harmful,0.0,1.0
bundle_patch_random_top33_seed240525_k11_138,-3.96875,-3.96875,-3.96875,1,benign,0.0,0.0
bundle_patch_random_top33_seed240525_k11_138,-0.546875,-0.546875,-0.546875,1,harmful,0.0,1.0
bundle_patch_random_top33_seed240525_k11_139,-3.96875,-3.96875,-3.96875,1,benign,0.0,0.0
bundle_patch_random_top33_seed240525_k11_139,-0.03125,-0.03125,-0.03125,1,harmful,0.0,1.0
bundle_patch_random_top33_seed240525_k11_140,-3.953125,-3.953125,-3.953125,1,benign,0.0,0.0
bundle_patch_random_top33_seed240525_k11_140,-0.078125,-0.078125,-0.078125,1,harmful,0.0,1.0
bundle_patch_random_top33_seed240525_k11_141,-3.953125,-3.953125,-3.953125,1,benign,0.0,0.0
bundle_patch_random_top33_seed240525_k11_141,-0.578125,-0.578125,-0.578125,1,harmful,0.0,1.0
bundle_patch_random_top33_seed240525_k11_142,-3.96875,-3.96875,-3.96875,1,benign,0.0,0.0
bundle_patch_random_top33_seed240525_k11_142,-0.59375,-0.59375,-0.59375,1,harmful,0.0,1.0
bundle_patch_random_top33_seed240525_k11_143,-3.9453125,-3.9453125,-3.9453125,1,benign,0.0,0.0
bundle_patch_random_top33_seed240525_k11_143,-0.5625,-0.5625,-0.5625,1,harmful,0.0,1.0
bundle_patch_random_top33_seed240525_k11_144,-3.96875,-3.96875,-3.96875,1,benign,0.0,0.0
bundle_patch_random_top33_seed240525_k11_144,-0.578125,-0.578125,-0.578125,1,harmful,0.0,1.0
bundle_patch_random_top33_seed240525_k11_145,-3.96875,-3.96875,-3.96875,1,benign,0.0,0.0
bundle_patch_random_top33_seed240525_k11_145,-0.0625,-0.0625,-0.0625,1,harmful,0.0,1.0
bundle_patch_random_top33_seed240525_k11_146,-3.9765625,-3.9765625,-3.9765625,1,benign,0.0,0.0
bundle_patch_random_top33_seed240525_k11_146,-0.59375,-0.59375,-0.59375,1,harmful,0.0,1.0
bundle_patch_random_top33_seed240525_k11_147,-3.9453125,-3.9453125,-3.9453125,1,benign,0.0,0.0
bundle_patch_random_top33_seed240525_k11_147,-0.5625,-0.5625,-0.5625,1,harmful,0.0,1.0
bundle_patch_random_top33_seed240525_k11_148,-3.96875,-3.96875,-3.96875,1,benign,0.0,0.0
bundle_patch_random_top33_seed240525_k11_148,-0.5625,-0.5625,-0.5625,1,harmful,0.0,1.0
bundle_patch_random_top33_seed240525_k11_149,-3.96875,-3.96875,-3.96875,1,benign,0.0,0.0
bundle_patch_random_top33_seed240525_k11_149,-0.53125,-0.53125,-0.53125,1,harmful,0.0,1.0
bundle_patch_random_top33_seed240525_k11_150,-3.953125,-3.953125,-3.953125,1,benign,0.0,0.0
bundle_patch_random_top33_seed240525_k11_150,-0.609375,-0.609375,-0.609375,1,harmful,0.0,1.0
bundle_patch_random_top33_seed240525_k11_151,-3.953125,-3.953125,-3.953125,1,benign,0.0,0.0
bundle_patch_random_top33_seed240525_k11_151,-0.5625,-0.5625,-0.5625,1,harmful,0.0,1.0
bundle_patch_random_top33_seed240525_k11_152,-3.96875,-3.96875,-3.96875,1,benign,0.0,0.0
bundle_patch_random_top33_seed240525_k11_152,-0.46875,-0.46875,-0.46875,1,harmful,0.0,1.0
bundle_patch_random_top33_seed240525_k11_153,-3.96875,-3.96875,-3.96875,1,benign,0.0,0.0
bundle_patch_random_top33_seed240525_k11_153,-0.15625,-0.15625,-0.15625,1,harmful,0.0,1.0
bundle_patch_random_top33_seed240525_k11_154,-3.9765625,-3.9765625,-3.9765625,1,benign,0.0,0.0
bundle_patch_random_top33_seed240525_k11_154,-0.140625,-0.140625,-0.140625,1,harmful,0.0,1.0
bundle_patch_random_top33_seed240525_k11_155,-3.953125,-3.953125,-3.953125,1,benign,0.0,0.0
bundle_patch_random_top33_seed240525_k11_155,-0.078125,-0.078125,-0.078125,1,harmful,0.0,1.0
bundle_patch_random_top33_seed240525_k11_156,-3.9609375,-3.9609375,-3.9609375,1,benign,0.0,0.0
bundle_patch_random_top33_seed240525_k11_156,-0.5,-0.5,-0.5,1,harmful,0.0,1.0
bundle_patch_random_top33_seed240525_k11_157,-3.9765625,-3.9765625,-3.9765625,1,benign,0.0,0.0
bundle_patch_random_top33_seed240525_k11_157,-0.546875,-0.546875,-0.546875,1,harmful,0.0,1.0
bundle_patch_random_top33_seed240525_k11_158,-3.9765625,-3.9765625,-3.9765625,1,benign,0.0,0.0
bundle_patch_random_top33_seed240525_k11_158,-0.578125,-0.578125,-0.578125,1,harmful,0.0,1.0
bundle_patch_random_top33_seed240525_k11_159,-3.96875,-3.96875,-3.96875,1,benign,0.0,0.0
bundle_patch_random_top33_seed240525_k11_159,-0.53125,-0.53125,-0.53125,1,harmful,0.0,1.0
bundle_patch_random_top33_seed240525_k11_160,-3.953125,-3.953125,-3.953125,1,benign,0.0,0.0
bundle_patch_random_top33_seed240525_k11_160,-0.109375,-0.109375,-0.109375,1,harmful,0.0,1.0
bundle_patch_random_top33_seed240525_k11_161,-3.9453125,-3.9453125,-3.9453125,1,benign,0.0,0.0
bundle_patch_random_top33_seed240525_k11_161,-0.53125,-0.53125,-0.53125,1,harmful,0.0,1.0
bundle_patch_random_top33_seed240525_k11_162,-3.96875,-3.96875,-3.96875,1,benign,0.0,0.0
bundle_patch_random_top33_seed240525_k11_162,-0.140625,-0.140625,-0.140625,1,harmful,0.0,1.0
bundle_patch_random_top33_seed240525_k11_163,-3.96875,-3.96875,-3.96875,1,benign,0.0,0.0
bundle_patch_random_top33_seed240525_k11_163,-0.515625,-0.515625,-0.515625,1,harmful,0.0,1.0
bundle_patch_random_top33_seed240525_k11_164,-3.96875,-3.96875,-3.96875,1,benign,0.0,0.0
bundle_patch_random_top33_seed240525_k11_164,-0.59375,-0.59375,-0.59375,1,harmful,0.0,1.0
bundle_patch_random_top33_seed240525_k11_165,-3.96875,-3.96875,-3.96875,1,benign,0.0,0.0
bundle_patch_random_top33_seed240525_k11_165,-0.109375,-0.109375,-0.109375,1,harmful,0.0,1.0
bundle_patch_random_top33_seed240525_k11_166,-3.9765625,-3.9765625,-3.9765625,1,benign,0.0,0.0
bundle_patch_random_top33_seed240525_k11_166,-0.515625,-0.515625,-0.515625,1,harmful,0.0,1.0
bundle_patch_random_top33_seed240525_k11_167,-3.96875,-3.96875,-3.96875,1,benign,0.0,0.0
bundle_patch_random_top33_seed240525_k11_167,-0.578125,-0.578125,-0.578125,1,harmful,0.0,1.0
bundle_patch_random_top33_seed240525_k11_168,-3.96875,-3.96875,-3.96875,1,benign,0.0,0.0
bundle_patch_random_top33_seed240525_k11_168,-0.078125,-0.078125,-0.078125,1,harmful,0.0,1.0
bundle_patch_random_top33_seed240525_k11_169,-3.96875,-3.96875,-3.96875,1,benign,0.0,0.0
bundle_patch_random_top33_seed240525_k11_169,-0.59375,-0.59375,-0.59375,1,harmful,0.0,1.0
bundle_patch_random_top33_seed240525_k11_170,-3.9609375,-3.9609375,-3.9609375,1,benign,0.0,0.0
bundle_patch_random_top33_seed240525_k11_170,-0.171875,-0.171875,-0.171875,1,harmful,0.0,1.0
bundle_patch_random_top33_seed240525_k11_171,-3.96875,-3.96875,-3.96875,1,benign,0.0,0.0
bundle_patch_random_top33_seed240525_k11_171,-0.578125,-0.578125,-0.578125,1,harmful,0.0,1.0
bundle_patch_random_top33_seed240525_k11_172,-3.953125,-3.953125,-3.953125,1,benign,0.0,0.0
bundle_patch_random_top33_seed240525_k11_172,-0.125,-0.125,-0.125,1,harmful,0.0,1.0
bundle_patch_random_top33_seed240525_k11_173,-3.9765625,-3.9765625,-3.9765625,1,benign,0.0,0.0
bundle_patch_random_top33_seed240525_k11_173,-0.5625,-0.5625,-0.5625,1,harmful,0.0,1.0
bundle_patch_random_top33_seed240525_k11_174,-3.9765625,-3.9765625,-3.9765625,1,benign,0.0,0.0
bundle_patch_random_top33_seed240525_k11_174,-0.578125,-0.578125,-0.578125,1,harmful,0.0,1.0
bundle_patch_random_top33_seed240525_k11_175,-3.96875,-3.96875,-3.96875,1,benign,0.0,0.0
bundle_patch_random_top33_seed240525_k11_175,-0.078125,-0.078125,-0.078125,1,harmful,0.0,1.0
bundle_patch_random_top33_seed240525_k11_176,-3.9765625,-3.9765625,-3.9765625,1,benign,0.0,0.0
bundle_patch_random_top33_seed240525_k11_176,-0.125,-0.125,-0.125,1,harmful,0.0,1.0
bundle_patch_random_top33_seed240525_k11_177,-3.953125,-3.953125,-3.953125,1,benign,0.0,0.0
bundle_patch_random_top33_seed240525_k11_177,-0.5625,-0.5625,-0.5625,1,harmful,0.0,1.0
bundle_patch_random_top33_seed240525_k11_178,-3.953125,-3.953125,-3.953125,1,benign,0.0,0.0
bundle_patch_random_top33_seed240525_k11_178,-0.53125,-0.53125,-0.53125,1,harmful,0.0,1.0
bundle_patch_random_top33_seed240525_k11_179,-3.9609375,-3.9609375,-3.9609375,1,benign,0.0,0.0
bundle_patch_random_top33_seed240525_k11_179,-0.546875,-0.546875,-0.546875,1,harmful,0.0,1.0
bundle_patch_random_top33_seed240525_k11_180,-3.953125,-3.953125,-3.953125,1,benign,0.0,0.0
bundle_patch_random_top33_seed240525_k11_180,-0.53125,-0.53125,-0.53125,1,harmful,0.0,1.0
bundle_patch_random_top33_seed240525_k11_181,-3.9609375,-3.9609375,-3.9609375,1,benign,0.0,0.0
bundle_patch_random_top33_seed240525_k11_181,-0.15625,-0.15625,-0.15625,1,harmful,0.0,1.0
bundle_patch_random_top33_seed240525_k11_182,-3.9609375,-3.9609375,-3.9609375,1,benign,0.0,0.0
bundle_patch_random_top33_seed240525_k11_182,-0.5625,-0.5625,-0.5625,1,harmful,0.0,1.0
bundle_patch_random_top33_seed240525_k11_183,-3.96875,-3.96875,-3.96875,1,benign,0.0,0.0
bundle_patch_random_top33_seed240525_k11_183,-0.0625,-0.0625,-0.0625,1,harmful,0.0,1.0
bundle_patch_random_top33_seed240525_k11_184,-3.96875,-3.96875,-3.96875,1,benign,0.0,0.0
bundle_patch_random_top33_seed240525_k11_184,-0.15625,-0.15625,-0.15625,1,harmful,0.0,1.0
bundle_patch_random_top33_seed240525_k11_185,-3.953125,-3.953125,-3.953125,1,benign,0.0,0.0
bundle_patch_random_top33_seed240525_k11_185,-0.53125,-0.53125,-0.53125,1,harmful,0.0,1.0
bundle_patch_random_top33_seed240525_k11_186,-3.9765625,-3.9765625,-3.9765625,1,benign,0.0,0.0
bundle_patch_random_top33_seed240525_k11_186,-0.484375,-0.484375,-0.484375,1,harmful,0.0,1.0
bundle_patch_random_top33_seed240525_k11_187,-3.9765625,-3.9765625,-3.9765625,1,benign,0.0,0.0
bundle_patch_random_top33_seed240525_k11_187,-0.546875,-0.546875,-0.546875,1,harmful,0.0,1.0
bundle_patch_random_top33_seed240525_k11_188,-3.9765625,-3.9765625,-3.9765625,1,benign,0.0,0.0
bundle_patch_random_top33_seed240525_k11_188,-0.484375,-0.484375,-0.484375,1,harmful,0.0,1.0
bundle_patch_random_top33_seed240525_k11_189,-3.953125,-3.953125,-3.953125,1,benign,0.0,0.0
bundle_patch_random_top33_seed240525_k11_189,-0.125,-0.125,-0.125,1,harmful,0.0,1.0
bundle_patch_random_top33_seed240525_k11_190,-3.96875,-3.96875,-3.96875,1,benign,0.0,0.0
bundle_patch_random_top33_seed240525_k11_190,-0.515625,-0.515625,-0.515625,1,harmful,0.0,1.0
bundle_patch_random_top33_seed240525_k11_191,-3.96875,-3.96875,-3.96875,1,benign,0.0,0.0
bundle_patch_random_top33_seed240525_k11_191,-0.125,-0.125,-0.125,1,harmful,0.0,1.0
bundle_patch_random_top33_seed240525_k11_192,-3.96875,-3.96875,-3.96875,1,benign,0.0,0.0
bundle_patch_random_top33_seed240525_k11_192,-0.5,-0.5,-0.5,1,harmful,0.0,1.0
bundle_patch_random_top33_seed240525_k11_193,-3.9765625,-3.9765625,-3.9765625,1,benign,0.0,0.0
bundle_patch_random_top33_seed240525_k11_193,-0.5625,-0.5625,-0.5625,1,harmful,0.0,1.0
bundle_patch_random_top33_seed240525_k11_194,-3.9609375,-3.9609375,-3.9609375,1,benign,0.0,0.0
bundle_patch_random_top33_seed240525_k11_194,-0.046875,-0.046875,-0.046875,1,harmful,0.0,1.0
bundle_patch_random_top33_seed240525_k11_195,-3.953125,-3.953125,-3.953125,1,benign,0.0,0.0
bundle_patch_random_top33_seed240525_k11_195,-0.4375,-0.4375,-0.4375,1,harmful,0.0,1.0
bundle_patch_random_top33_seed240525_k11_196,-3.953125,-3.953125,-3.953125,1,benign,0.0,0.0
bundle_patch_random_top33_seed240525_k11_196,-0.125,-0.125,-0.125,1,harmful,0.0,1.0
bundle_patch_random_top33_seed240525_k11_197,-3.9765625,-3.9765625,-3.9765625,1,benign,0.0,0.0
bundle_patch_random_top33_seed240525_k11_197,-0.5625,-0.5625,-0.5625,1,harmful,0.0,1.0
bundle_patch_random_top33_seed240525_k11_198,-3.96875,-3.96875,-3.96875,1,benign,0.0,0.0
bundle_patch_random_top33_seed240525_k11_198,-0.5,-0.5,-0.5,1,harmful,0.0,1.0
bundle_patch_random_top33_seed240525_k11_199,-3.96875,-3.96875,-3.96875,1,benign,0.0,0.0
bundle_patch_random_top33_seed240525_k11_199,-0.125,-0.125,-0.125,1,harmful,0.0,1.0
bundle_patch_random_top33_seed240525_k11_200,-3.96875,-3.96875,-3.96875,1,benign,0.0,0.0
bundle_patch_random_top33_seed240525_k11_200,-0.53125,-0.53125,-0.53125,1,harmful,0.0,1.0
