rank,layer,feature_id,positive_alignment,signed_alignment,contribution_norm,feature_delta_abs,donor_mean,recipient_mean,active_fraction,token_count
1754,20,4285,4.498764991760254,4.498764991760254,6.039042949676514,3.125,0.037744140625,0.020068359375,0.0125,160
1755,20,4552,4.496582984924316,4.496582984924316,25.86711311340332,11.984375,0.161669921875,0.12080078125,0.05,160
1756,20,4000,4.496123313903809,4.496123313903809,18.494169235229492,0.494140625,0.11558837890625,0.11513671875,0.03125,160
1757,20,10113,4.495080947875977,4.495080947875977,2.7656075954437256,2.765625,0.01728515625,0.0,0.00625,160
1758,20,11144,4.4871673583984375,4.4871673583984375,11.585978507995605,0.890625,0.072412109375,0.066845703125,0.01875,160
1759,20,12489,4.482477188110352,4.482477188110352,13.253839492797852,0.40625,0.0828369140625,0.0853759765625,0.0125,160
1760,20,8509,4.482250690460205,4.482250690460205,2.910167694091797,0.0625,0.0181884765625,0.0185791015625,0.00625,160
1761,20,2602,4.478628635406494,4.478628635406494,5.5390424728393555,0.0546875,0.034619140625,0.03427734375,0.0125,160
1762,20,10275,4.477324485778809,4.477324485778809,2.796873092651367,0.0703125,0.01748046875,0.017041015625,0.00625,160
1763,20,4332,4.475142955780029,4.475142955780029,8.406256675720215,0.6015625,0.0525390625,0.048779296875,0.0125,160
1764,20,15853,4.471475601196289,4.471475601196289,3.097656726837158,0.09765625,0.0193603515625,0.01875,0.00625,160
1765,20,14962,4.465857982635498,4.465857982635498,5.9687089920043945,0.16796875,0.0373046875,0.0383544921875,0.0125,160
1766,20,1729,4.463767051696777,4.463767051696777,2.8593900203704834,0.0234375,0.01787109375,0.018017578125,0.00625,160
1767,20,5613,4.452925682067871,4.452925682067871,13.613240242004395,0.6015625,0.0850830078125,0.0874755859375,0.0125,160
1768,20,3498,4.451104640960693,4.451104640960693,3.0390820503234863,0.03125,0.018994140625,0.018798828125,0.00625,160
1769,20,3797,4.4409027099609375,4.4409027099609375,2.6875083446502686,2.6875,0.016796875,0.0,0.00625,160
1770,20,7886,4.438197135925293,4.438197135925293,2.8984313011169434,0.03125,0.018115234375,0.018310546875,0.00625,160
1771,20,15745,4.433923721313477,4.433923721313477,23.023351669311523,0.734375,0.143896484375,0.146923828125,0.03125,160
1772,20,5975,4.433671474456787,4.433671474456787,5.105504512786865,0.0546875,0.0319091796875,0.0322509765625,0.00625,160
1773,20,2125,4.432519912719727,4.432519912719727,7.914090633392334,0.109375,0.049462890625,0.050146484375,0.00625,160
1774,20,1196,4.427300453186035,4.427300453186035,2.859360456466675,0.03125,0.01787109375,0.01806640625,0.00625,160
1775,20,12047,4.412622928619385,4.412622928619385,3.3319740295410156,0.0625,0.0208251953125,0.0204345703125,0.00625,160
1776,20,6262,4.411929607391357,4.411929607391357,2.7812628746032715,0.1328125,0.0173828125,0.018212890625,0.00625,160
1777,20,10342,4.410694122314453,4.410694122314453,2.8164145946502686,0.1328125,0.0176025390625,0.0167724609375,0.00625,160
1778,20,2598,4.406185626983643,4.406185626983643,3.4062459468841553,0.078125,0.0212890625,0.02177734375,0.00625,160
1779,20,806,4.4042253494262695,4.4042253494262695,6.695302963256836,0.28125,0.041845703125,0.040087890625,0.0125,160
1780,20,12644,4.398321151733398,4.398321151733398,3.4453516006469727,0.0390625,0.021533203125,0.02177734375,0.00625,160
1781,20,2097,4.395905494689941,4.395905494689941,3.9687328338623047,0.2109375,0.0248046875,0.023486328125,0.00625,160
1782,20,13107,4.3940863609313965,4.3940863609313965,2.73435115814209,0.03125,0.01708984375,0.01728515625,0.00625,160
1783,20,6931,4.381091117858887,4.381091117858887,3.617182970046997,0.0703125,0.022607421875,0.02216796875,0.00625,160
1784,20,1302,4.380980968475342,4.380980968475342,5.710952281951904,0.0625,0.035693359375,0.035302734375,0.00625,160
1785,20,7395,4.379644393920898,4.379644393920898,6.277267932891846,0.75,0.0392333984375,0.0422607421875,0.0125,160
1786,20,13019,4.373936653137207,4.373936653137207,3.5038795471191406,0.2421875,0.0218994140625,0.0203857421875,0.00625,160
1787,20,1046,4.373337745666504,4.373337745666504,2.7949302196502686,0.03515625,0.01746826171875,0.01724853515625,0.00625,160
1788,20,8186,4.373226165771484,4.373226165771484,6.367242813110352,2.91796875,0.039794921875,0.0224365234375,0.0125,160
1789,20,6685,4.370100975036621,4.370100975036621,3.168001651763916,0.03125,0.0197998046875,0.0199951171875,0.00625,160
1790,20,2332,4.357381820678711,4.357381820678711,3.4823944568634033,0.1015625,0.02176513671875,0.02113037109375,0.00625,160
1791,20,12055,4.3570556640625,4.3570556640625,16.26557159423828,0.5859375,0.10166015625,0.104931640625,0.01875,160
1792,20,13263,4.349756717681885,4.349756717681885,12.554643630981445,0.4765625,0.078466796875,0.080078125,0.025,160
1793,20,1954,4.3477582931518555,4.3477582931518555,12.078046798706055,0.2890625,0.07548828125,0.074755859375,0.025,160
1794,20,1717,4.343099117279053,4.343099117279053,7.918036937713623,0.2734375,0.0494873046875,0.0489501953125,0.0125,160
1795,20,3373,4.342596530914307,4.342596530914307,2.9531006813049316,0.0,0.01845703125,0.01845703125,0.00625,160
1796,20,11489,4.341188430786133,4.341188430786133,2.570303440093994,0.03125,0.016064453125,0.015869140625,0.00625,160
1797,20,9574,4.3410797119140625,4.3410797119140625,26.85948944091797,0.40625,0.16787109375,0.16650390625,0.0125,160
1798,20,11426,4.33935546875,4.33935546875,3.8672423362731934,0.296875,0.024169921875,0.022314453125,0.00625,160
1799,20,15328,4.331968307495117,4.331968307495117,43.78101348876953,5.20703125,0.2736328125,0.2423583984375,0.05625,160
1800,20,2983,4.326828956604004,4.326828956604004,9.980401992797852,3.28515625,0.0623779296875,0.0765625,0.01875,160
1801,20,737,4.324914932250977,4.324914932250977,13.961140632629395,0.265625,0.087255859375,0.085595703125,0.00625,160
1802,20,9189,4.324521064758301,4.324521064758301,3.2773540019989014,0.171875,0.0204833984375,0.0194091796875,0.00625,160
1803,20,965,4.322474479675293,4.322474479675293,67.60204315185547,2.06640625,0.422509765625,0.4244384765625,0.09375,160
1804,20,13398,4.316314220428467,4.316314220428467,3.3632588386535645,0.015625,0.0210205078125,0.0211181640625,0.00625,160
1805,20,15496,4.312280178070068,4.312280178070068,2.7734503746032715,5.5234375,0.017333984375,0.0171875,0.00625,160
1806,20,11122,4.303896903991699,4.303896903991699,2.9882657527923584,0.0390625,0.0186767578125,0.0184326171875,0.00625,160
1807,20,5422,4.301934242248535,4.301934242248535,3.4687764644622803,0.015625,0.0216796875,0.02158203125,0.00625,160
1808,20,4980,4.294949531555176,4.294949531555176,2.6875083446502686,5.4140625,0.016796875,0.017041015625,0.00625,160
1809,20,8572,4.291987895965576,4.291987895965576,4.718756198883057,0.0859375,0.0294921875,0.028955078125,0.00625,160
1810,20,4600,4.282899856567383,4.282899856567383,3.792940855026245,0.0078125,0.0237060546875,0.0237548828125,0.00625,160
1811,20,10465,4.282400131225586,4.282400131225586,17.288915634155273,5.75,0.108056640625,0.141259765625,0.01875,160
1812,20,8123,4.280546188354492,4.280546188354492,4.992207050323486,0.0234375,0.031201171875,0.03134765625,0.00625,160
1813,20,14788,4.280494213104248,4.280494213104248,7.328068256378174,0.5390625,0.04580078125,0.042431640625,0.00625,160
1814,20,3257,4.28038215637207,4.28038215637207,5.886745452880859,0.13671875,0.0367919921875,0.035986328125,0.0125,160
1815,20,2988,4.276136875152588,4.276136875152588,2.9180126190185547,0.125,0.0182373046875,0.0174560546875,0.00625,160
1816,20,2169,4.273765563964844,4.273765563964844,10.457036018371582,2.74609375,0.0653564453125,0.0482421875,0.01875,160
1817,20,375,4.269214630126953,4.269214630126953,8.929631233215332,2.71484375,0.055810546875,0.0722900390625,0.0125,160
1818,20,11836,4.264498710632324,4.264498710632324,19.539081573486328,1.453125,0.122119140625,0.113037109375,0.01875,160
1819,20,11798,4.263461112976074,4.263461112976074,3.0194883346557617,0.03125,0.0188720703125,0.0186767578125,0.00625,160
1820,20,5365,4.262912273406982,4.262912273406982,2.984403133392334,0.125,0.01865234375,0.01787109375,0.00625,160
1821,20,1383,4.262654781341553,4.262654781341553,3.9218499660491943,0.2890625,0.02451171875,0.022705078125,0.00625,160
1822,20,15690,4.261111259460449,4.261111259460449,40.211036682128906,1.9765625,0.251318359375,0.2494140625,0.04375,160
1823,20,15441,4.260037899017334,4.260037899017334,6.328128814697266,0.140625,0.03955078125,0.0404296875,0.00625,160
1824,20,13146,4.25317907333374,4.25317907333374,3.570305347442627,2.7265625,0.022314453125,0.03935546875,0.00625,160
1825,20,13112,4.250648498535156,4.250648498535156,6.062399387359619,0.125,0.037890625,0.038671875,0.00625,160
1826,20,10907,4.241889953613281,4.241889953613281,8.527237892150879,0.078125,0.0532958984375,0.0533935546875,0.01875,160
1827,20,12678,4.23509407043457,4.23509407043457,6.984366416931152,0.109375,0.04365234375,0.04326171875,0.0125,160
1828,20,4706,4.234014511108398,4.234014511108398,3.374995708465576,0.01953125,0.02109375,0.0209716796875,0.00625,160
