act_cka_conv1,act_cka_conv2,act_cka_fc1,act_cka_logits,act_rowcos_conv1,act_rowcos_conv2,act_rowcos_fc1,act_rowcos_logits,base_acc,eval_domain,expert,expert_acc,patch_gain_all,patch_gain_conv1,patch_gain_conv2,patch_gain_fc1,patch_gain_fc2,retention_frac_expert,sign_agree_all,sign_agree_conv1,sign_agree_conv2,sign_agree_fc1,sign_agree_fc2,target_acc,target_gain_vs_base,target_model,weight_cos_all,weight_cos_conv1,weight_cos_conv2,weight_cos_fc1,weight_cos_fc2,weight_norm_ratio_all,weight_norm_ratio_conv1,weight_norm_ratio_conv2,weight_norm_ratio_fc1,weight_norm_ratio_fc2
0.9999445676803589,0.9957547187805176,0.9142240285873413,0.8968424201011658,0.9991151690483093,0.9748201370239258,0.9265596866607666,0.8904659152030945,0.8126666666666666,rotate25,rotate25,0.9573333333333334,0.1193333333333334,0.0010000000000000009,0.03400000000000003,0.10466666666666669,0.011333333333333417,0.8753481894150417,0.48467421531677246,0.4625000059604645,0.4555038809776306,0.4859713613986969,0.5046511888504028,0.838,0.02533333333333332,with_labelperm_dare_drop80,0.2170788231639307,0.3193713639342413,0.27777344091772016,0.21211666895764583,0.1754109926707657,1.1391759645159232,1.104746076030224,1.328623567818655,1.1240312561462504,1.4756178989319986
0.9999186396598816,0.9990374445915222,0.9623845219612122,0.9466150403022766,0.9987573623657227,0.9841558337211609,0.9407112002372742,0.9342949986457825,0.9593333333333334,clean,clean,0.973,0.014666666666666606,0.0003333333333332966,0.004666666666666597,0.014333333333333309,0.0010000000000000009,0.9849263446385749,0.24176433682441711,0.3656249940395355,0.30487674474716187,0.2387656420469284,0.2395348846912384,0.9583333333333334,-0.0010000000000000009,with_labelperm_della_like,0.17044009767803947,0.3803551561376267,0.26294101218935795,0.16032963715526183,0.15486146272482748,1.900676498849935,1.063420800815887,1.582143408267813,1.9427068157610994,1.9560567710972698
0.9985184669494629,0.9663048386573792,0.7018436193466187,0.6638393998146057,0.9973548054695129,0.9116449356079102,0.8772108554840088,0.44771823287010193,0.1253333333333333,invert,invert,0.9426666666666668,0.6406666666666667,0.031666666666666676,0.23166666666666663,0.48666666666666664,0.03866666666666668,0.3203677510608203,0.2382732331752777,0.32499998807907104,0.3029303550720215,0.23518937826156616,0.24961240589618683,0.302,0.1766666666666667,with_labelperm_della_like,0.18423720082104467,0.2619178588490642,0.2500965257940512,0.17870317008713368,0.06903356164687813,1.2076307174354004,0.8752937168237086,0.7111595128974726,1.318923931305962,2.868184439200441
0.9998632669448853,0.9949215650558472,0.8272892236709595,0.7285319566726685,0.9985397458076477,0.8958168029785156,0.6901571750640869,0.28428468108177185,0.0046666666666666,labelperm_task,labelperm,0.8946666666666667,0.8890000000000001,6.678685382510707e-17,0.003000000000000066,0.7806666666666667,0.013666666666666733,0.006333830104321833,0.24417397379875183,0.22499999403953552,0.3046064078807831,0.24144534766674042,0.2317829430103302,0.0056666666666666,0.001,with_labelperm_della_like,0.2754803945177096,-0.12881402915965648,0.2566641014324939,0.2781630394270808,0.3331944683657219,0.7165219053418459,1.345895621857657,1.0575426660238378,0.7002879654657435,0.604908786508604
0.9981290102005005,0.9868541359901428,0.9118598103523254,0.8855682611465454,0.9986312985420227,0.9316872954368591,0.8873035907745361,0.7985476851463318,0.4196666666666667,noise,noise,0.918,0.365,0.03733333333333333,0.2586666666666666,0.247,0.03199999999999992,0.6023965141612201,0.2312222272157669,0.36250001192092896,0.28595373034477234,0.2285374104976654,0.24961240589618683,0.553,0.13333333333333336,with_labelperm_della_like,0.09760242016350065,0.3365355438724929,0.16521390639144373,0.08853714707664948,0.12813833069453148,2.4408340636022396,0.876991899815025,1.7150224675102994,2.5758285137936,2.9810030329630566
0.9999462962150574,0.9958372712135315,0.9147608876228333,0.8977712988853455,0.9991087317466736,0.9741802215576172,0.924058198928833,0.8856789469718933,0.8126666666666666,rotate25,rotate25,0.9573333333333334,0.1266666666666667,0.00666666666666671,0.03466666666666662,0.11033333333333328,0.01666666666666672,0.8676880222841226,0.24136826395988464,0.359375,0.30660682916641235,0.23825012147426605,0.2472868263721466,0.8306666666666667,0.018000000000000016,with_labelperm_della_like,0.18836278547329358,0.35478383161357796,0.2570574745822809,0.18283501126549248,0.13154573935372252,1.3210497050611159,1.143934401024553,1.4528961385245736,1.311043894304033,1.6557112841867452
0.9999704957008362,0.9990520477294922,0.9629262089729309,0.948084831237793,0.9995276927947998,0.98617023229599,0.9441700577735901,0.9383554458618164,0.9593333333333334,clean,clean,0.973,0.01100000000000001,0.0,0.00033333333333340764,0.009333333333333416,-0.0010000000000000009,0.9886947584789312,0.7009832859039307,0.765625,0.7127487063407898,0.7005224823951721,0.6596899032592773,0.962,0.002666666666666595,with_labelperm_linear_taskavg,0.42352456345762385,0.7537388435022946,0.5868460016734046,0.40217634642126887,0.4283045683558032,0.7645060150523327,0.5357717002507022,0.7232866419917342,0.7711855786720481,0.7385913600404984
0.9986801147460938,0.9655060172080994,0.700036883354187,0.6652007102966309,0.997960090637207,0.9127859473228455,0.8777729868888855,0.4835299551486969,0.1253333333333333,invert,invert,0.9426666666666668,0.6196666666666666,0.02366666666666667,0.22900000000000004,0.4683333333333333,0.017666666666666664,0.3426449787835926,0.7077069878578186,0.65625,0.7520545125007629,0.7060114145278931,0.6124030947685242,0.323,0.1976666666666667,with_labelperm_linear_taskavg,0.46782118225572766,0.5365325799763103,0.5703609026044766,0.45768552542087937,0.14394556242623027,0.48574333822718596,0.44098968397232524,0.3251109686493232,0.5235659374521292,1.0830034573115692
0.999913215637207,0.9950272440910339,0.8288511037826538,0.7296642661094666,0.9989921450614929,0.8964624404907227,0.6903494000434875,0.2777805030345917,0.0046666666666666,labelperm_task,labelperm,0.8946666666666667,0.8903333333333334,0.0003333333333333669,0.0026666666666667,0.78,0.0156666666666667,0.004843517138599068,0.8401890993118286,0.40625,0.7289143800735474,0.8455455899238586,0.8759689927101135,0.0043333333333333,-0.0003333333333333001,with_labelperm_linear_taskavg,0.6785965052845996,-0.10838709039419586,0.5489442163043728,0.6948691550602499,0.7850431672006878,0.2882054399483838,0.6780879075615316,0.48346216889960353,0.2779894400448649,0.22840870977237093
0.9980803728103638,0.9864132404327393,0.9098396897315979,0.8833222985267639,0.9989492297172546,0.93466717004776,0.8898797035217285,0.8125398755073547,0.4196666666666667,noise,noise,0.918,0.3506666666666667,0.03433333333333333,0.22766666666666668,0.21433333333333326,0.03600000000000003,0.6180101670297748,0.6546406745910645,0.737500011920929,0.6111050844192505,0.6566957831382751,0.6186046600341797,0.5673333333333334,0.14766666666666667,with_labelperm_linear_taskavg,0.2401171954922407,0.5966848210179554,0.35019458526081737,0.222468400633139,0.28335635709063595,0.9817727132932104,0.441845260981818,0.7840331255584438,1.0225123970606165,1.1256028541369711
0.9999744892120361,0.9959297776222229,0.9149643182754517,0.8995738625526428,0.9995320439338684,0.9764509201049805,0.9272570610046387,0.8944829106330872,0.8126666666666666,rotate25,rotate25,0.9573333333333334,0.1136666666666667,0.0043333333333333,0.03400000000000003,0.10033333333333327,0.011666666666666603,0.8812674094707521,0.7080651521682739,0.706250011920929,0.7070717811584473,0.7083076238632202,0.6472868323326111,0.8436666666666667,0.031000000000000028,with_labelperm_linear_taskavg,0.4696316692751973,0.6834888787136846,0.5660182361433478,0.46171894997493645,0.3741372241946525,0.531363673046642,0.5763359890477676,0.6642004534511292,0.520437842751484,0.6251833112879916
0.9999704957008362,0.9990520477294922,0.9629262089729309,0.948084831237793,0.9995276927947998,0.9861701130867004,0.9441700577735901,0.9383554458618164,0.9593333333333334,clean,clean,0.973,0.01100000000000001,0.0,0.00033333333333340764,0.009333333333333416,-0.0010000000000000009,0.9886947584789312,0.7009832859039307,0.765625,0.7127487063407898,0.7005224823951721,0.6596899032592773,0.962,0.002666666666666595,with_labelperm_soup,0.42352456345762385,0.7537388435022946,0.5868460016734046,0.40217638129678984,0.42830458922600034,0.7645060150523327,0.5357717002507022,0.7232866419917342,0.7711855117971642,0.7385914354621678
0.998680055141449,0.9655061364173889,0.700036883354187,0.6652007699012756,0.9979602694511414,0.9127859473228455,0.8777729868888855,0.4835299551486969,0.1253333333333333,invert,invert,0.9426666666666668,0.6196666666666666,0.02366666666666667,0.22900000000000004,0.4683333333333333,0.017666666666666664,0.3426449787835926,0.7077069878578186,0.65625,0.7520545125007629,0.7060114145278931,0.6124030947685242,0.323,0.1976666666666667,with_labelperm_soup,0.46782118225572766,0.5365324568066789,0.5703609026044766,0.45768556510998903,0.14394554772715024,0.48574333822718596,0.44098968397232524,0.3251109686493232,0.5235658920500726,1.0830035679030723
0.999913215637207,0.9950272440910339,0.8288511037826538,0.7296642661094666,0.9989921450614929,0.8964624404907227,0.6903494000434875,0.2777805030345917,0.0046666666666666,labelperm_task,labelperm,0.8946666666666667,0.8903333333333334,0.0003333333333333669,0.0026666666666667,0.78,0.0156666666666667,0.004843517138599068,0.8401890993118286,0.40625,0.7289143800735474,0.8455455899238586,0.8759689927101135,0.0043333333333333,-0.0003333333333333001,with_labelperm_soup,0.6785965052845996,-0.10838706672021872,0.5489442163043728,0.6948692153172092,0.7850430870355743,0.2882054399483838,0.6780879075615316,0.48346216889960353,0.2779894159384604,0.22840873309645396
0.9980803728103638,0.9864132404327393,0.9098396301269531,0.8833222985267639,0.9989492297172546,0.93466717004776,0.8898797035217285,0.8125398755073547,0.4196666666666667,noise,noise,0.918,0.3506666666666667,0.03433333333333333,0.22766666666666668,0.21433333333333326,0.03600000000000003,0.6180101670297748,0.6546406745910645,0.737500011920929,0.6111050844192505,0.6566957831382751,0.6186046600341797,0.5673333333333334,0.14766666666666667,with_labelperm_soup,0.2401171954922407,0.5966847593136573,0.3501946123237683,0.22246841992492836,0.283356377385438,0.9817727132932104,0.441845260981818,0.7840331255584438,1.02251230839143,1.1256029690785354
0.9999744296073914,0.9959297776222229,0.9149642586708069,0.8995738625526428,0.999532163143158,0.9764509201049805,0.9272570610046387,0.8944829106330872,0.8126666666666666,rotate25,rotate25,0.9573333333333334,0.1136666666666667,0.0043333333333333,0.03400000000000003,0.10033333333333327,0.011666666666666603,0.8812674094707521,0.7080651521682739,0.706250011920929,0.7070717811584473,0.7083076238632202,0.6472868323326111,0.8436666666666667,0.031000000000000028,with_labelperm_soup,0.4696316692751973,0.683488717741458,0.5660182361433478,0.4617189900138125,0.37413721333273386,0.531363673046642,0.5763359890477676,0.6642004534511292,0.5204377976206863,0.6251833751289347
0.999851405620575,0.9952772855758667,0.9099019765853882,0.8460566401481628,0.9979795813560486,0.9447751641273499,0.8385810852050781,0.812138557434082,0.9593333333333334,clean,clean,0.973,0.15200000000000002,0.015666666666666718,0.06866666666666676,0.14433333333333342,0.05033333333333334,0.8437821171634121,0.3394325077533722,0.4156250059604645,0.3862456679344177,0.33717525005340576,0.3519379794597626,0.821,-0.13833333333333342,with_labelperm_ties_keep20,0.3820314414016632,0.5533134557602,0.4389370995298201,0.37647625627539894,0.3772717562226552,2.061486561428224,1.3521219552349293,1.6778083077510386,2.109810030523703,2.2446775493599
0.9974861741065979,0.9609478712081909,0.7659448385238647,0.7341742515563965,0.9945156574249268,0.842519998550415,0.8310904502868652,0.5319750905036926,0.1253333333333333,invert,invert,0.9426666666666668,0.6623333333333333,0.068,0.22499999999999998,0.31133333333333335,0.14600000000000002,0.29738330975954735,0.3123811185359955,0.36250001192092896,0.32558390498161316,0.3117952048778534,0.2930232584476471,0.2803333333333333,0.15500000000000003,with_labelperm_ties_keep20,0.3730101107473279,0.3470798756425164,0.32227330703626605,0.3922123070175683,0.15736439575694916,1.3098044284060768,1.1129214802724408,0.7541600417764327,1.4323720476972213,3.2913918007017253
0.9996064305305481,0.9978436827659607,0.9262397885322571,0.8219538331031799,0.9961404204368591,0.9460737109184265,0.8088667988777161,0.46464887261390686,0.0046666666666666,labelperm_task,labelperm,0.8946666666666667,0.7886666666666667,-0.015333333333333324,0.10266666666666667,0.7050000000000001,0.12766666666666665,0.11847988077496273,0.29269617795944214,0.21562500298023224,0.3524005115032196,0.2901184558868408,0.2581395208835602,0.106,0.1013333333333334,with_labelperm_ties_keep20,0.4328113991262874,-0.07413005172678606,0.39018507130844005,0.437400437791953,0.5383398091853766,0.7771444955124808,1.7112840169875292,1.1214873832446095,0.7605236991027018,0.6941645010255599
0.9994011521339417,0.9912574887275696,0.8787537813186646,0.77313232421875,0.9990819096565247,0.8878812193870544,0.81390380859375,0.7224317193031311,0.4196666666666667,noise,noise,0.918,0.542,0.015666666666666662,0.23033333333333328,0.4786666666666667,-0.0030000000000000027,0.4095860566448802,0.3106948435306549,0.43437498807907104,0.3350454270839691,0.30937451124191284,0.34186047315597534,0.376,-0.04366666666666669,with_labelperm_ties_keep20,0.23382134068342056,0.6042001388492105,0.23517339890993313,0.23388409111359484,0.28990741716392765,2.6473451025657853,1.1150806918515295,1.8187219495600797,2.7973901111689923,3.420857043383429
0.9998928904533386,0.9947001934051514,0.8935002088546753,0.830957293510437,0.9981779456138611,0.9418210387229919,0.830418050289154,0.8068086504936218,0.8126666666666666,rotate25,rotate25,0.9573333333333334,0.20033333333333336,0.01966666666666661,0.05233333333333334,0.18766666666666665,0.05066666666666664,0.7907381615598885,0.3169797956943512,0.39375001192092896,0.39149004220962524,0.31350862979888916,0.3100775182247162,0.757,-0.05566666666666664,with_labelperm_ties_keep20,0.3811502851284919,0.47119727260720595,0.4397421138168318,0.3768091404904925,0.2866666266124381,1.4328194280352518,1.454493665900755,1.5407460529667116,1.4238142040881463,1.9000153792831926
