source_bundle,pool_bundle,variant,drop_index,dropped_layer,dropped_feature_id,add_index,added_layer,added_feature_id,source_feature_count,pool_extra_count,selected_features,features
critical12_p10_p22_drop_rank002_rank020,prompt_delta_top33,swap1_critical12_p10_p22_drop_rank002_rank020_drop_f1338_add_f11545,9,20,1338,15,20,11545,12,21,12,"20:4339,20:6289,20:8754,20:8775,20:9135,20:9149,20:11545,20:12652,20:12704,20:13622,20:14991,20:15169"
critical12_p10_p22_drop_rank002_rank020,prompt_delta_top33,swap1_critical12_p10_p22_drop_rank002_rank020_drop_f1338_add_f7531,9,20,1338,16,20,7531,12,21,12,"20:4339,20:6289,20:7531,20:8754,20:8775,20:9135,20:9149,20:12652,20:12704,20:13622,20:14991,20:15169"
critical12_p10_p22_drop_rank002_rank020,prompt_delta_top33,swap1_critical12_p10_p22_drop_rank002_rank020_drop_f1338_add_f5990,9,20,1338,17,20,5990,12,21,12,"20:4339,20:5990,20:6289,20:8754,20:8775,20:9135,20:9149,20:12652,20:12704,20:13622,20:14991,20:15169"
critical12_p10_p22_drop_rank002_rank020,prompt_delta_top33,swap1_critical12_p10_p22_drop_rank002_rank020_drop_f1338_add_f321,9,20,1338,18,20,321,12,21,12,"20:321,20:4339,20:6289,20:8754,20:8775,20:9135,20:9149,20:12652,20:12704,20:13622,20:14991,20:15169"
critical12_p10_p22_drop_rank002_rank020,prompt_delta_top33,swap1_critical12_p10_p22_drop_rank002_rank020_drop_f1338_add_f12313,9,20,1338,19,20,12313,12,21,12,"20:4339,20:6289,20:8754,20:8775,20:9135,20:9149,20:12313,20:12652,20:12704,20:13622,20:14991,20:15169"
critical12_p10_p22_drop_rank002_rank020,prompt_delta_top33,swap1_critical12_p10_p22_drop_rank002_rank020_drop_f1338_add_f1813,9,20,1338,20,20,1813,12,21,12,"20:1813,20:4339,20:6289,20:8754,20:8775,20:9135,20:9149,20:12652,20:12704,20:13622,20:14991,20:15169"
critical12_p10_p22_drop_rank002_rank020,prompt_delta_top33,swap1_critical12_p10_p22_drop_rank002_rank020_drop_f1338_add_f1100,9,20,1338,21,20,1100,12,21,12,"20:1100,20:4339,20:6289,20:8754,20:8775,20:9135,20:9149,20:12652,20:12704,20:13622,20:14991,20:15169"
critical12_p10_p22_drop_rank002_rank020,prompt_delta_top33,swap1_critical12_p10_p22_drop_rank002_rank020_drop_f6289_add_f12963,10,20,6289,1,20,12963,12,21,12,"20:1338,20:4339,20:8754,20:8775,20:9135,20:9149,20:12652,20:12704,20:12963,20:13622,20:14991,20:15169"
critical12_p10_p22_drop_rank002_rank020,prompt_delta_top33,swap1_critical12_p10_p22_drop_rank002_rank020_drop_f6289_add_f13060,10,20,6289,2,20,13060,12,21,12,"20:1338,20:4339,20:8754,20:8775,20:9135,20:9149,20:12652,20:12704,20:13060,20:13622,20:14991,20:15169"
critical12_p10_p22_drop_rank002_rank020,prompt_delta_top33,swap1_critical12_p10_p22_drop_rank002_rank020_drop_f6289_add_f6169,10,20,6289,3,20,6169,12,21,12,"20:1338,20:4339,20:6169,20:8754,20:8775,20:9135,20:9149,20:12652,20:12704,20:13622,20:14991,20:15169"
critical12_p10_p22_drop_rank002_rank020,prompt_delta_top33,swap1_critical12_p10_p22_drop_rank002_rank020_drop_f6289_add_f13882,10,20,6289,4,20,13882,12,21,12,"20:1338,20:4339,20:8754,20:8775,20:9135,20:9149,20:12652,20:12704,20:13622,20:13882,20:14991,20:15169"
critical12_p10_p22_drop_rank002_rank020,prompt_delta_top33,swap1_critical12_p10_p22_drop_rank002_rank020_drop_f6289_add_f9407,10,20,6289,5,20,9407,12,21,12,"20:1338,20:4339,20:8754,20:8775,20:9135,20:9149,20:9407,20:12652,20:12704,20:13622,20:14991,20:15169"
critical12_p10_p22_drop_rank002_rank020,prompt_delta_top33,swap1_critical12_p10_p22_drop_rank002_rank020_drop_f6289_add_f5355,10,20,6289,6,20,5355,12,21,12,"20:1338,20:4339,20:5355,20:8754,20:8775,20:9135,20:9149,20:12652,20:12704,20:13622,20:14991,20:15169"
critical12_p10_p22_drop_rank002_rank020,prompt_delta_top33,swap1_critical12_p10_p22_drop_rank002_rank020_drop_f6289_add_f3850,10,20,6289,7,20,3850,12,21,12,"20:1338,20:3850,20:4339,20:8754,20:8775,20:9135,20:9149,20:12652,20:12704,20:13622,20:14991,20:15169"
critical12_p10_p22_drop_rank002_rank020,prompt_delta_top33,swap1_critical12_p10_p22_drop_rank002_rank020_drop_f6289_add_f13854,10,20,6289,8,20,13854,12,21,12,"20:1338,20:4339,20:8754,20:8775,20:9135,20:9149,20:12652,20:12704,20:13622,20:13854,20:14991,20:15169"
critical12_p10_p22_drop_rank002_rank020,prompt_delta_top33,swap1_critical12_p10_p22_drop_rank002_rank020_drop_f6289_add_f7965,10,20,6289,9,20,7965,12,21,12,"20:1338,20:4339,20:7965,20:8754,20:8775,20:9135,20:9149,20:12652,20:12704,20:13622,20:14991,20:15169"
critical12_p10_p22_drop_rank002_rank020,prompt_delta_top33,swap1_critical12_p10_p22_drop_rank002_rank020_drop_f6289_add_f11414,10,20,6289,10,20,11414,12,21,12,"20:1338,20:4339,20:8754,20:8775,20:9135,20:9149,20:11414,20:12652,20:12704,20:13622,20:14991,20:15169"
critical12_p10_p22_drop_rank002_rank020,prompt_delta_top33,swap1_critical12_p10_p22_drop_rank002_rank020_drop_f6289_add_f12002,10,20,6289,11,20,12002,12,21,12,"20:1338,20:4339,20:8754,20:8775,20:9135,20:9149,20:12002,20:12652,20:12704,20:13622,20:14991,20:15169"
critical12_p10_p22_drop_rank002_rank020,prompt_delta_top33,swap1_critical12_p10_p22_drop_rank002_rank020_drop_f6289_add_f9001,10,20,6289,12,20,9001,12,21,12,"20:1338,20:4339,20:8754,20:8775,20:9001,20:9135,20:9149,20:12652,20:12704,20:13622,20:14991,20:15169"
critical12_p10_p22_drop_rank002_rank020,prompt_delta_top33,swap1_critical12_p10_p22_drop_rank002_rank020_drop_f6289_add_f9024,10,20,6289,13,20,9024,12,21,12,"20:1338,20:4339,20:8754,20:8775,20:9024,20:9135,20:9149,20:12652,20:12704,20:13622,20:14991,20:15169"
critical12_p10_p22_drop_rank002_rank020,prompt_delta_top33,swap1_critical12_p10_p22_drop_rank002_rank020_drop_f6289_add_f4326,10,20,6289,14,20,4326,12,21,12,"20:1338,20:4326,20:4339,20:8754,20:8775,20:9135,20:9149,20:12652,20:12704,20:13622,20:14991,20:15169"
critical12_p10_p22_drop_rank002_rank020,prompt_delta_top33,swap1_critical12_p10_p22_drop_rank002_rank020_drop_f6289_add_f11545,10,20,6289,15,20,11545,12,21,12,"20:1338,20:4339,20:8754,20:8775,20:9135,20:9149,20:11545,20:12652,20:12704,20:13622,20:14991,20:15169"
critical12_p10_p22_drop_rank002_rank020,prompt_delta_top33,swap1_critical12_p10_p22_drop_rank002_rank020_drop_f6289_add_f7531,10,20,6289,16,20,7531,12,21,12,"20:1338,20:4339,20:7531,20:8754,20:8775,20:9135,20:9149,20:12652,20:12704,20:13622,20:14991,20:15169"
critical12_p10_p22_drop_rank002_rank020,prompt_delta_top33,swap1_critical12_p10_p22_drop_rank002_rank020_drop_f6289_add_f5990,10,20,6289,17,20,5990,12,21,12,"20:1338,20:4339,20:5990,20:8754,20:8775,20:9135,20:9149,20:12652,20:12704,20:13622,20:14991,20:15169"
critical12_p10_p22_drop_rank002_rank020,prompt_delta_top33,swap1_critical12_p10_p22_drop_rank002_rank020_drop_f6289_add_f321,10,20,6289,18,20,321,12,21,12,"20:321,20:1338,20:4339,20:8754,20:8775,20:9135,20:9149,20:12652,20:12704,20:13622,20:14991,20:15169"
critical12_p10_p22_drop_rank002_rank020,prompt_delta_top33,swap1_critical12_p10_p22_drop_rank002_rank020_drop_f6289_add_f12313,10,20,6289,19,20,12313,12,21,12,"20:1338,20:4339,20:8754,20:8775,20:9135,20:9149,20:12313,20:12652,20:12704,20:13622,20:14991,20:15169"
critical12_p10_p22_drop_rank002_rank020,prompt_delta_top33,swap1_critical12_p10_p22_drop_rank002_rank020_drop_f6289_add_f1813,10,20,6289,20,20,1813,12,21,12,"20:1338,20:1813,20:4339,20:8754,20:8775,20:9135,20:9149,20:12652,20:12704,20:13622,20:14991,20:15169"
critical12_p10_p22_drop_rank002_rank020,prompt_delta_top33,swap1_critical12_p10_p22_drop_rank002_rank020_drop_f6289_add_f1100,10,20,6289,21,20,1100,12,21,12,"20:1100,20:1338,20:4339,20:8754,20:8775,20:9135,20:9149,20:12652,20:12704,20:13622,20:14991,20:15169"
critical12_p10_p22_drop_rank002_rank020,prompt_delta_top33,swap1_critical12_p10_p22_drop_rank002_rank020_drop_f8754_add_f12963,11,20,8754,1,20,12963,12,21,12,"20:1338,20:4339,20:6289,20:8775,20:9135,20:9149,20:12652,20:12704,20:12963,20:13622,20:14991,20:15169"
critical12_p10_p22_drop_rank002_rank020,prompt_delta_top33,swap1_critical12_p10_p22_drop_rank002_rank020_drop_f8754_add_f13060,11,20,8754,2,20,13060,12,21,12,"20:1338,20:4339,20:6289,20:8775,20:9135,20:9149,20:12652,20:12704,20:13060,20:13622,20:14991,20:15169"
critical12_p10_p22_drop_rank002_rank020,prompt_delta_top33,swap1_critical12_p10_p22_drop_rank002_rank020_drop_f8754_add_f6169,11,20,8754,3,20,6169,12,21,12,"20:1338,20:4339,20:6169,20:6289,20:8775,20:9135,20:9149,20:12652,20:12704,20:13622,20:14991,20:15169"
critical12_p10_p22_drop_rank002_rank020,prompt_delta_top33,swap1_critical12_p10_p22_drop_rank002_rank020_drop_f8754_add_f13882,11,20,8754,4,20,13882,12,21,12,"20:1338,20:4339,20:6289,20:8775,20:9135,20:9149,20:12652,20:12704,20:13622,20:13882,20:14991,20:15169"
critical12_p10_p22_drop_rank002_rank020,prompt_delta_top33,swap1_critical12_p10_p22_drop_rank002_rank020_drop_f8754_add_f9407,11,20,8754,5,20,9407,12,21,12,"20:1338,20:4339,20:6289,20:8775,20:9135,20:9149,20:9407,20:12652,20:12704,20:13622,20:14991,20:15169"
critical12_p10_p22_drop_rank002_rank020,prompt_delta_top33,swap1_critical12_p10_p22_drop_rank002_rank020_drop_f8754_add_f5355,11,20,8754,6,20,5355,12,21,12,"20:1338,20:4339,20:5355,20:6289,20:8775,20:9135,20:9149,20:12652,20:12704,20:13622,20:14991,20:15169"
critical12_p10_p22_drop_rank002_rank020,prompt_delta_top33,swap1_critical12_p10_p22_drop_rank002_rank020_drop_f8754_add_f3850,11,20,8754,7,20,3850,12,21,12,"20:1338,20:3850,20:4339,20:6289,20:8775,20:9135,20:9149,20:12652,20:12704,20:13622,20:14991,20:15169"
critical12_p10_p22_drop_rank002_rank020,prompt_delta_top33,swap1_critical12_p10_p22_drop_rank002_rank020_drop_f8754_add_f13854,11,20,8754,8,20,13854,12,21,12,"20:1338,20:4339,20:6289,20:8775,20:9135,20:9149,20:12652,20:12704,20:13622,20:13854,20:14991,20:15169"
critical12_p10_p22_drop_rank002_rank020,prompt_delta_top33,swap1_critical12_p10_p22_drop_rank002_rank020_drop_f8754_add_f7965,11,20,8754,9,20,7965,12,21,12,"20:1338,20:4339,20:6289,20:7965,20:8775,20:9135,20:9149,20:12652,20:12704,20:13622,20:14991,20:15169"
critical12_p10_p22_drop_rank002_rank020,prompt_delta_top33,swap1_critical12_p10_p22_drop_rank002_rank020_drop_f8754_add_f11414,11,20,8754,10,20,11414,12,21,12,"20:1338,20:4339,20:6289,20:8775,20:9135,20:9149,20:11414,20:12652,20:12704,20:13622,20:14991,20:15169"
critical12_p10_p22_drop_rank002_rank020,prompt_delta_top33,swap1_critical12_p10_p22_drop_rank002_rank020_drop_f8754_add_f12002,11,20,8754,11,20,12002,12,21,12,"20:1338,20:4339,20:6289,20:8775,20:9135,20:9149,20:12002,20:12652,20:12704,20:13622,20:14991,20:15169"
critical12_p10_p22_drop_rank002_rank020,prompt_delta_top33,swap1_critical12_p10_p22_drop_rank002_rank020_drop_f8754_add_f9001,11,20,8754,12,20,9001,12,21,12,"20:1338,20:4339,20:6289,20:8775,20:9001,20:9135,20:9149,20:12652,20:12704,20:13622,20:14991,20:15169"
critical12_p10_p22_drop_rank002_rank020,prompt_delta_top33,swap1_critical12_p10_p22_drop_rank002_rank020_drop_f8754_add_f9024,11,20,8754,13,20,9024,12,21,12,"20:1338,20:4339,20:6289,20:8775,20:9024,20:9135,20:9149,20:12652,20:12704,20:13622,20:14991,20:15169"
critical12_p10_p22_drop_rank002_rank020,prompt_delta_top33,swap1_critical12_p10_p22_drop_rank002_rank020_drop_f8754_add_f4326,11,20,8754,14,20,4326,12,21,12,"20:1338,20:4326,20:4339,20:6289,20:8775,20:9135,20:9149,20:12652,20:12704,20:13622,20:14991,20:15169"
critical12_p10_p22_drop_rank002_rank020,prompt_delta_top33,swap1_critical12_p10_p22_drop_rank002_rank020_drop_f8754_add_f11545,11,20,8754,15,20,11545,12,21,12,"20:1338,20:4339,20:6289,20:8775,20:9135,20:9149,20:11545,20:12652,20:12704,20:13622,20:14991,20:15169"
critical12_p10_p22_drop_rank002_rank020,prompt_delta_top33,swap1_critical12_p10_p22_drop_rank002_rank020_drop_f8754_add_f7531,11,20,8754,16,20,7531,12,21,12,"20:1338,20:4339,20:6289,20:7531,20:8775,20:9135,20:9149,20:12652,20:12704,20:13622,20:14991,20:15169"
critical12_p10_p22_drop_rank002_rank020,prompt_delta_top33,swap1_critical12_p10_p22_drop_rank002_rank020_drop_f8754_add_f5990,11,20,8754,17,20,5990,12,21,12,"20:1338,20:4339,20:5990,20:6289,20:8775,20:9135,20:9149,20:12652,20:12704,20:13622,20:14991,20:15169"
critical12_p10_p22_drop_rank002_rank020,prompt_delta_top33,swap1_critical12_p10_p22_drop_rank002_rank020_drop_f8754_add_f321,11,20,8754,18,20,321,12,21,12,"20:321,20:1338,20:4339,20:6289,20:8775,20:9135,20:9149,20:12652,20:12704,20:13622,20:14991,20:15169"
critical12_p10_p22_drop_rank002_rank020,prompt_delta_top33,swap1_critical12_p10_p22_drop_rank002_rank020_drop_f8754_add_f12313,11,20,8754,19,20,12313,12,21,12,"20:1338,20:4339,20:6289,20:8775,20:9135,20:9149,20:12313,20:12652,20:12704,20:13622,20:14991,20:15169"
critical12_p10_p22_drop_rank002_rank020,prompt_delta_top33,swap1_critical12_p10_p22_drop_rank002_rank020_drop_f8754_add_f1813,11,20,8754,20,20,1813,12,21,12,"20:1338,20:1813,20:4339,20:6289,20:8775,20:9135,20:9149,20:12652,20:12704,20:13622,20:14991,20:15169"
critical12_p10_p22_drop_rank002_rank020,prompt_delta_top33,swap1_critical12_p10_p22_drop_rank002_rank020_drop_f8754_add_f1100,11,20,8754,21,20,1100,12,21,12,"20:1100,20:1338,20:4339,20:6289,20:8775,20:9135,20:9149,20:12652,20:12704,20:13622,20:14991,20:15169"
critical12_p10_p22_drop_rank002_rank020,prompt_delta_top33,swap1_critical12_p10_p22_drop_rank002_rank020_drop_f9149_add_f12963,12,20,9149,1,20,12963,12,21,12,"20:1338,20:4339,20:6289,20:8754,20:8775,20:9135,20:12652,20:12704,20:12963,20:13622,20:14991,20:15169"
critical12_p10_p22_drop_rank002_rank020,prompt_delta_top33,swap1_critical12_p10_p22_drop_rank002_rank020_drop_f9149_add_f13060,12,20,9149,2,20,13060,12,21,12,"20:1338,20:4339,20:6289,20:8754,20:8775,20:9135,20:12652,20:12704,20:13060,20:13622,20:14991,20:15169"
critical12_p10_p22_drop_rank002_rank020,prompt_delta_top33,swap1_critical12_p10_p22_drop_rank002_rank020_drop_f9149_add_f6169,12,20,9149,3,20,6169,12,21,12,"20:1338,20:4339,20:6169,20:6289,20:8754,20:8775,20:9135,20:12652,20:12704,20:13622,20:14991,20:15169"
critical12_p10_p22_drop_rank002_rank020,prompt_delta_top33,swap1_critical12_p10_p22_drop_rank002_rank020_drop_f9149_add_f13882,12,20,9149,4,20,13882,12,21,12,"20:1338,20:4339,20:6289,20:8754,20:8775,20:9135,20:12652,20:12704,20:13622,20:13882,20:14991,20:15169"
critical12_p10_p22_drop_rank002_rank020,prompt_delta_top33,swap1_critical12_p10_p22_drop_rank002_rank020_drop_f9149_add_f9407,12,20,9149,5,20,9407,12,21,12,"20:1338,20:4339,20:6289,20:8754,20:8775,20:9135,20:9407,20:12652,20:12704,20:13622,20:14991,20:15169"
critical12_p10_p22_drop_rank002_rank020,prompt_delta_top33,swap1_critical12_p10_p22_drop_rank002_rank020_drop_f9149_add_f5355,12,20,9149,6,20,5355,12,21,12,"20:1338,20:4339,20:5355,20:6289,20:8754,20:8775,20:9135,20:12652,20:12704,20:13622,20:14991,20:15169"
critical12_p10_p22_drop_rank002_rank020,prompt_delta_top33,swap1_critical12_p10_p22_drop_rank002_rank020_drop_f9149_add_f3850,12,20,9149,7,20,3850,12,21,12,"20:1338,20:3850,20:4339,20:6289,20:8754,20:8775,20:9135,20:12652,20:12704,20:13622,20:14991,20:15169"
critical12_p10_p22_drop_rank002_rank020,prompt_delta_top33,swap1_critical12_p10_p22_drop_rank002_rank020_drop_f9149_add_f13854,12,20,9149,8,20,13854,12,21,12,"20:1338,20:4339,20:6289,20:8754,20:8775,20:9135,20:12652,20:12704,20:13622,20:13854,20:14991,20:15169"
critical12_p10_p22_drop_rank002_rank020,prompt_delta_top33,swap1_critical12_p10_p22_drop_rank002_rank020_drop_f9149_add_f7965,12,20,9149,9,20,7965,12,21,12,"20:1338,20:4339,20:6289,20:7965,20:8754,20:8775,20:9135,20:12652,20:12704,20:13622,20:14991,20:15169"
critical12_p10_p22_drop_rank002_rank020,prompt_delta_top33,swap1_critical12_p10_p22_drop_rank002_rank020_drop_f9149_add_f11414,12,20,9149,10,20,11414,12,21,12,"20:1338,20:4339,20:6289,20:8754,20:8775,20:9135,20:11414,20:12652,20:12704,20:13622,20:14991,20:15169"
critical12_p10_p22_drop_rank002_rank020,prompt_delta_top33,swap1_critical12_p10_p22_drop_rank002_rank020_drop_f9149_add_f12002,12,20,9149,11,20,12002,12,21,12,"20:1338,20:4339,20:6289,20:8754,20:8775,20:9135,20:12002,20:12652,20:12704,20:13622,20:14991,20:15169"
critical12_p10_p22_drop_rank002_rank020,prompt_delta_top33,swap1_critical12_p10_p22_drop_rank002_rank020_drop_f9149_add_f9001,12,20,9149,12,20,9001,12,21,12,"20:1338,20:4339,20:6289,20:8754,20:8775,20:9001,20:9135,20:12652,20:12704,20:13622,20:14991,20:15169"
critical12_p10_p22_drop_rank002_rank020,prompt_delta_top33,swap1_critical12_p10_p22_drop_rank002_rank020_drop_f9149_add_f9024,12,20,9149,13,20,9024,12,21,12,"20:1338,20:4339,20:6289,20:8754,20:8775,20:9024,20:9135,20:12652,20:12704,20:13622,20:14991,20:15169"
critical12_p10_p22_drop_rank002_rank020,prompt_delta_top33,swap1_critical12_p10_p22_drop_rank002_rank020_drop_f9149_add_f4326,12,20,9149,14,20,4326,12,21,12,"20:1338,20:4326,20:4339,20:6289,20:8754,20:8775,20:9135,20:12652,20:12704,20:13622,20:14991,20:15169"
critical12_p10_p22_drop_rank002_rank020,prompt_delta_top33,swap1_critical12_p10_p22_drop_rank002_rank020_drop_f9149_add_f11545,12,20,9149,15,20,11545,12,21,12,"20:1338,20:4339,20:6289,20:8754,20:8775,20:9135,20:11545,20:12652,20:12704,20:13622,20:14991,20:15169"
critical12_p10_p22_drop_rank002_rank020,prompt_delta_top33,swap1_critical12_p10_p22_drop_rank002_rank020_drop_f9149_add_f7531,12,20,9149,16,20,7531,12,21,12,"20:1338,20:4339,20:6289,20:7531,20:8754,20:8775,20:9135,20:12652,20:12704,20:13622,20:14991,20:15169"
critical12_p10_p22_drop_rank002_rank020,prompt_delta_top33,swap1_critical12_p10_p22_drop_rank002_rank020_drop_f9149_add_f5990,12,20,9149,17,20,5990,12,21,12,"20:1338,20:4339,20:5990,20:6289,20:8754,20:8775,20:9135,20:12652,20:12704,20:13622,20:14991,20:15169"
critical12_p10_p22_drop_rank002_rank020,prompt_delta_top33,swap1_critical12_p10_p22_drop_rank002_rank020_drop_f9149_add_f321,12,20,9149,18,20,321,12,21,12,"20:321,20:1338,20:4339,20:6289,20:8754,20:8775,20:9135,20:12652,20:12704,20:13622,20:14991,20:15169"
critical12_p10_p22_drop_rank002_rank020,prompt_delta_top33,swap1_critical12_p10_p22_drop_rank002_rank020_drop_f9149_add_f12313,12,20,9149,19,20,12313,12,21,12,"20:1338,20:4339,20:6289,20:8754,20:8775,20:9135,20:12313,20:12652,20:12704,20:13622,20:14991,20:15169"
critical12_p10_p22_drop_rank002_rank020,prompt_delta_top33,swap1_critical12_p10_p22_drop_rank002_rank020_drop_f9149_add_f1813,12,20,9149,20,20,1813,12,21,12,"20:1338,20:1813,20:4339,20:6289,20:8754,20:8775,20:9135,20:12652,20:12704,20:13622,20:14991,20:15169"
critical12_p10_p22_drop_rank002_rank020,prompt_delta_top33,swap1_critical12_p10_p22_drop_rank002_rank020_drop_f9149_add_f1100,12,20,9149,21,20,1100,12,21,12,"20:1100,20:1338,20:4339,20:6289,20:8754,20:8775,20:9135,20:12652,20:12704,20:13622,20:14991,20:15169"
